"0", "1", "2", "3", "4"
"3252584448","3252584703","FR","FRA","FRANCE"
"3252584704","3252584959","IL","ISR","ISRAEL"
"3252584960","3252585215","CZ","CZE","CZECH REPUBLIC"
"3252585216","3252585471","PL","POL","POLAND"
"3252585472","3252585727","NL","NLD","NETHERLANDS"
"3252585728","3252585983","FI","FIN","FINLAND"
"3252585984","3252586239","FR","FRA","FRANCE"
"3252586240","3252586495","PL","POL","POLAND"
"3252586496","3252586751","IT","ITA","ITALY"
"3252586752","3252587007","NL","NLD","NETHERLANDS"
"3252587008","3252587263","CH","CHE","SWITZERLAND"
"3252587264","3252587519","AT","AUT","AUSTRIA"
"3252587520","3252587775","UA","UKR","UKRAINE"
"3252587776","3252588031","SE","SWE","SWEDEN"
"3252588032","3252600319","CH","CHE","SWITZERLAND"
"3252600320","3252600831","RU","RUS","RUSSIAN FEDERATION"
"3252600832","3252616703","CH","CHE","SWITZERLAND"
"3252616704","3252616959","ES","ESP","SPAIN"
"3252616960","3252617215","CH","CHE","SWITZERLAND"
"3252617216","3252617471","PL","POL","POLAND"
"3252617472","3252636671","CH","CHE","SWITZERLAND"
"3252636672","3252636927","TR","TUR","TURKEY"
"3252636928","3252637183","DE","DEU","GERMANY"
"3252637184","3252637695","GB","GBR","UNITED KINGDOM"
"3252637696","3252642303","CH","CHE","SWITZERLAND"
"3252642304","3252642559","UA","UKR","UKRAINE"
"3252642560","3252642815","DK","DNK","DENMARK"
"3252642816","3252643071","NL","NLD","NETHERLANDS"
"3252643072","3252643327","RO","ROM","ROMANIA"
"3252643328","3252643583","CH","CHE","SWITZERLAND"
"3252643584","3252643839","AT","AUT","AUSTRIA"
"3252643840","3252645631","CH","CHE","SWITZERLAND"
"3252645888","3252682751","CH","CHE","SWITZERLAND"
"3252682752","3252813823","HU","HUN","HUNGARY"
"3252813824","3252830207","RO","ROM","ROMANIA"
"3252830208","3252832255","MD","MDA","REPUBLIC OF MOLDOVA"
"3252832256","3252832767","RO","ROM","ROMANIA"
"3252832768","3252834303","MD","MDA","REPUBLIC OF MOLDOVA"
"3252834304","3252862975","RO","ROM","ROMANIA"
"3252862976","3252879359","HU","HUN","HUNGARY"
"3252879360","3252895743","EG","EGY","EGYPT"
"3252895744","3252903935","IT","ITA","ITALY"
"3252903936","3252904447","UA","UKR","UKRAINE"
"3252904448","3252904703","RU","RUS","RUSSIAN FEDERATION"
"3252904704","3252904959","DE","DEU","GERMANY"
"3252904960","3252905215","PL","POL","POLAND"
"3252905216","3252905471","CH","CHE","SWITZERLAND"
"3252905472","3252905727","LT","LTU","LITHUANIA"
"3252905728","3252905983","BE","BEL","BELGIUM"
"3252905984","3252906239","IT","ITA","ITALY"
"3252906240","3252906495","PL","POL","POLAND"
"3252906496","3252906751","GB","GBR","UNITED KINGDOM"
"3252906752","3252907007","FR","FRA","FRANCE"
"3252907008","3252907263","AT","AUT","AUSTRIA"
"3252907264","3252907775","RO","ROM","ROMANIA"
"3252907776","3252908031","GB","GBR","UNITED KINGDOM"
"3252908032","3252908287","PL","POL","POLAND"
"3252908288","3252908543","AT","AUT","AUSTRIA"
"3252908544","3252908799","MT","MLT","MALTA"
"3252908800","3252909055","UA","UKR","UKRAINE"
"3252909056","3252909311","PL","POL","POLAND"
"3252909312","3252909567","DE","DEU","GERMANY"
"3252909568","3252909823","GB","GBR","UNITED KINGDOM"
"3252909824","3252910335","UA","UKR","UKRAINE"
"3252910336","3252910591","NL","NLD","NETHERLANDS"
"3252910592","3252910847","CH","CHE","SWITZERLAND"
"3252910848","3252911103","PL","POL","POLAND"
"3252911104","3252911359","DE","DEU","GERMANY"
"3252911616","3252911871","SE","SWE","SWEDEN"
"3252911872","3252912127","SA","SAU","SAUDI ARABIA"
"3252912128","3252912383","EG","EGY","EGYPT"
"3252912384","3252912639","HU","HUN","HUNGARY"
"3252912640","3252912895","FR","FRA","FRANCE"
"3252912896","3252913151","PL","POL","POLAND"
"3252913152","3252913407","ES","ESP","SPAIN"
"3252913408","3252913663","FR","FRA","FRANCE"
"3252913664","3252913919","NL","NLD","NETHERLANDS"
"3252913920","3252914175","NO","NOR","NORWAY"
"3252914176","3252916223","FR","FRA","FRANCE"
"3252916224","3252920319","DE","DEU","GERMANY"
"3252920320","3252928511","LB","LBN","LEBANON"
"3252928512","3252929535","DE","DEU","GERMANY"
"3252929536","3252930559","HU","HUN","HUNGARY"
"3252930560","3252931071","GB","GBR","UNITED KINGDOM"
"3252931072","3252931583","DE","DEU","GERMANY"
"3252931584","3252932095","NO","NOR","NORWAY"
"3252932096","3252933631","UA","UKR","UKRAINE"
"3252933632","3252934655","IT","ITA","ITALY"
"3252934656","3252936703","PL","POL","POLAND"
"3252936704","3252937215","CH","CHE","SWITZERLAND"
"3252937216","3252937727","RO","ROM","ROMANIA"
"3252937728","3252938239","FR","FRA","FRANCE"
"3252938240","3252938751","UA","UKR","UKRAINE"
"3252938752","3252939263","RU","RUS","RUSSIAN FEDERATION"
"3252939776","3252940287","RO","ROM","ROMANIA"
"3252940288","3252940799","PT","PRT","PORTUGAL"
"3252940800","3252941311","RU","RUS","RUSSIAN FEDERATION"
"3252941312","3252941823","RO","ROM","ROMANIA"
"3252941824","3252942847","GB","GBR","UNITED KINGDOM"
"3252942848","3252943359","FR","FRA","FRANCE"
"3252943360","3252943871","UA","UKR","UKRAINE"
"3252943872","3252944383","RU","RUS","RUSSIAN FEDERATION"
"3252944384","3252944895","DE","DEU","GERMANY"
"3252944896","3253010431","AT","AUT","AUSTRIA"
"3253010432","3253075967","FI","FIN","FINLAND"
"3253075968","3253207039","RO","ROM","ROMANIA"
"3253207040","3253223679","RU","RUS","RUSSIAN FEDERATION"
"3253223680","3253223935","UA","UKR","UKRAINE"
"3253223936","3253230591","RU","RUS","RUSSIAN FEDERATION"
"3253230592","3253230847","BY","BLR","BELARUS"
"3253230848","3253231103","UA","UKR","UKRAINE"
"3253231104","3253247999","RU","RUS","RUSSIAN FEDERATION"
"3253248000","3253248255","DE","DEU","GERMANY"
"3253248256","3253248511","UZ","UZB","UZBEKISTAN"
"3253248512","3253264383","RU","RUS","RUSSIAN FEDERATION"
"3253264384","3253264895","KZ","KAZ","KAZAKHSTAN"
"3253264896","3253265407","RU","RUS","RUSSIAN FEDERATION"
"3253265408","3253265919","AM","ARM","ARMENIA"
"3253265920","3253270527","RU","RUS","RUSSIAN FEDERATION"
"3253270528","3253271551","BY","BLR","BELARUS"
"3253271552","3253338111","RU","RUS","RUSSIAN FEDERATION"
"3253338112","3253469183","SE","SWE","SWEDEN"
"3253469184","3253471231","AO","AGO","ANGOLA"
"3253471232","3253534719","PT","PRT","PORTUGAL"
"3253534720","3253600255","GB","GBR","UNITED KINGDOM"
"3253600256","3253601279","RO","ROM","ROMANIA"
"3253601280","3253602303","FI","FIN","FINLAND"
"3253602304","3253603327","DE","DEU","GERMANY"
"3253603328","3253605375","PL","POL","POLAND"
"3253605376","3253606399","UA","UKR","UKRAINE"
"3253606400","3253607423","NL","NLD","NETHERLANDS"
"3253607424","3253608447","NG","NGA","NIGERIA"
"3253608448","3253609471","UA","UKR","UKRAINE"
"3253609472","3253610495","RU","RUS","RUSSIAN FEDERATION"
"3253610496","3253611519","PL","POL","POLAND"
"3253611520","3253612543","UA","UKR","UKRAINE"
"3253612544","3253613567","RU","RUS","RUSSIAN FEDERATION"
"3253613568","3253614591","ES","ESP","SPAIN"
"3253614592","3253615615","RO","ROM","ROMANIA"
"3253615616","3253616639","DE","DEU","GERMANY"
"3253616640","3253617663","PL","POL","POLAND"
"3253617664","3253618687","GB","GBR","UNITED KINGDOM"
"3253618688","3253619711","PL","POL","POLAND"
"3253619712","3253620735","IT","ITA","ITALY"
"3253620736","3253622783","GB","GBR","UNITED KINGDOM"
"3253622784","3253623807","DE","DEU","GERMANY"
"3253623808","3253624831","PL","POL","POLAND"
"3253624832","3253625855","UA","UKR","UKRAINE"
"3253625856","3253626879","IT","ITA","ITALY"
"3253626880","3253627903","DE","DEU","GERMANY"
"3253627904","3253628927","UA","UKR","UKRAINE"
"3253628928","3253629951","GR","GRC","GREECE"
"3253629952","3253630975","UA","UKR","UKRAINE"
"3253630976","3253631999","RU","RUS","RUSSIAN FEDERATION"
"3253632000","3253633023","DE","DEU","GERMANY"
"3253633024","3253635071","RU","RUS","RUSSIAN FEDERATION"
"3253635072","3253636095","IT","ITA","ITALY"
"3253636096","3253637119","CH","CHE","SWITZERLAND"
"3253637120","3253638143","ES","ESP","SPAIN"
"3253638144","3253639167","FR","FRA","FRANCE"
"3253639168","3253640191","UA","UKR","UKRAINE"
"3253640192","3253641215","AT","AUT","AUSTRIA"
"3253641216","3253642239","NL","NLD","NETHERLANDS"
"3253642240","3253643263","GB","GBR","UNITED KINGDOM"
"3253643264","3253645311","PL","POL","POLAND"
"3253645312","3253646335","RU","RUS","RUSSIAN FEDERATION"
"3253646336","3253647359","PL","POL","POLAND"
"3253647360","3253648383","DK","DNK","DENMARK"
"3253648384","3253649407","IL","ISR","ISRAEL"
"3253649408","3253650431","UA","UKR","UKRAINE"
"3253650432","3253651455","DE","DEU","GERMANY"
"3253651456","3253652479","PL","POL","POLAND"
"3253652480","3253653503","LI","LIE","LIECHTENSTEIN"
"3253653504","3253654527","IL","ISR","ISRAEL"
"3253654528","3253657599","LV","LVA","LATVIA"
"3253657600","3253658623","UA","UKR","UKRAINE"
"3253658624","3253659647","FR","FRA","FRANCE"
"3253659648","3253660671","GB","GBR","UNITED KINGDOM"
"3253660672","3253661695","NO","NOR","NORWAY"
"3253661696","3253662719","NL","NLD","NETHERLANDS"
"3253662720","3253663743","RO","ROM","ROMANIA"
"3253663744","3253664767","NL","NLD","NETHERLANDS"
"3253664768","3253665791","DE","DEU","GERMANY"
"3253665792","3253666815","CZ","CZE","CZECH REPUBLIC"
"3253666816","3253667839","NL","NLD","NETHERLANDS"
"3253667840","3253668863","GB","GBR","UNITED KINGDOM"
"3253668864","3253669887","ES","ESP","SPAIN"
"3253669888","3253670911","DE","DEU","GERMANY"
"3253670912","3253671935","CH","CHE","SWITZERLAND"
"3253671936","3253672959","UA","UKR","UKRAINE"
"3253672960","3253673983","DE","DEU","GERMANY"
"3253673984","3253675007","GB","GBR","UNITED KINGDOM"
"3253675008","3253676031","PL","POL","POLAND"
"3253676032","3253677055","AT","AUT","AUSTRIA"
"3253677056","3253678079","PL","POL","POLAND"
"3253678080","3253679103","DK","DNK","DENMARK"
"3253679104","3253680127","IT","ITA","ITALY"
"3253680128","3253682175","PL","POL","POLAND"
"3253682176","3253683199","RO","ROM","ROMANIA"
"3253683200","3253685247","UA","UKR","UKRAINE"
"3253685248","3253686271","FR","FRA","FRANCE"
"3253686272","3253687295","PL","POL","POLAND"
"3253687296","3253688319","RU","RUS","RUSSIAN FEDERATION"
"3253688320","3253690367","NL","NLD","NETHERLANDS"
"3253690368","3253691391","DK","DNK","DENMARK"
"3253691392","3253692415","PL","POL","POLAND"
"3253692416","3253693439","DE","DEU","GERMANY"
"3253693440","3253694463","IL","ISR","ISRAEL"
"3253694464","3253695487","GB","GBR","UNITED KINGDOM"
"3253695488","3253696511","NL","NLD","NETHERLANDS"
"3253696512","3253697535","FR","FRA","FRANCE"
"3253697536","3253698559","PL","POL","POLAND"
"3253698560","3253699071","UA","UKR","UKRAINE"
"3253699072","3253699583","RO","ROM","ROMANIA"
"3253699584","3253700095","UA","UKR","UKRAINE"
"3253700096","3253700607","RO","ROM","ROMANIA"
"3253700608","3253701119","PL","POL","POLAND"
"3253701120","3253702143","RO","ROM","ROMANIA"
"3253702144","3253702655","UA","UKR","UKRAINE"
"3253702656","3253703679","RO","ROM","ROMANIA"
"3253703680","3253704191","HU","HUN","HUNGARY"
"3253704192","3253704703","RU","RUS","RUSSIAN FEDERATION"
"3253704704","3253705215","UA","UKR","UKRAINE"
"3253705216","3253705727","NO","NOR","NORWAY"
"3253705728","3253706239","DE","DEU","GERMANY"
"3253706240","3253706751","RO","ROM","ROMANIA"
"3253706752","3253707263","GB","GBR","UNITED KINGDOM"
"3253707264","3253707775","FR","FRA","FRANCE"
"3253707776","3253708287","DE","DEU","GERMANY"
"3253708288","3253708799","RO","ROM","ROMANIA"
"3253708800","3253709311","DK","DNK","DENMARK"
"3253709312","3253709823","RU","RUS","RUSSIAN FEDERATION"
"3253709824","3253710335","RO","ROM","ROMANIA"
"3253710336","3253710847","GB","GBR","UNITED KINGDOM"
"3253710848","3253711359","DK","DNK","DENMARK"
"3253711360","3253712383","UA","UKR","UKRAINE"
"3253712384","3253712895","MD","MDA","REPUBLIC OF MOLDOVA"
"3253712896","3253713407","GR","GRC","GREECE"
"3253713408","3253713919","NL","NLD","NETHERLANDS"
"3253713920","3253714431","AT","AUT","AUSTRIA"
"3253714432","3253714943","RO","ROM","ROMANIA"
"3253714944","3253715455","FR","FRA","FRANCE"
"3253715456","3253715967","RO","ROM","ROMANIA"
"3253715968","3253716479","DE","DEU","GERMANY"
"3253716480","3253716991","FR","FRA","FRANCE"
"3253716992","3253717503","CH","CHE","SWITZERLAND"
"3253717504","3253718015","NL","NLD","NETHERLANDS"
"3253718016","3253719551","PL","POL","POLAND"
"3253719552","3253720063","BE","BEL","BELGIUM"
"3253720064","3253720575","RO","ROM","ROMANIA"
"3253720576","3253721087","GR","GRC","GREECE"
"3253721088","3253721599","UA","UKR","UKRAINE"
"3253721600","3253722111","RO","ROM","ROMANIA"
"3253722112","3253722623","CH","CHE","SWITZERLAND"
"3253722624","3253723135","NL","NLD","NETHERLANDS"
"3253723136","3253723647","PL","POL","POLAND"
"3253723648","3253724159","AT","AUT","AUSTRIA"
"3253724160","3253724671","UA","UKR","UKRAINE"
"3253724672","3253725695","RO","ROM","ROMANIA"
"3253725696","3253726207","UA","UKR","UKRAINE"
"3253726208","3253726719","RO","ROM","ROMANIA"
"3253726720","3253727231","UA","UKR","UKRAINE"
"3253727232","3253727743","FR","FRA","FRANCE"
"3253727744","3253728255","RU","RUS","RUSSIAN FEDERATION"
"3253728256","3253728767","PL","POL","POLAND"
"3253728768","3253729279","RO","ROM","ROMANIA"
"3253729280","3253729791","AT","AUT","AUSTRIA"
"3253729792","3253730303","UA","UKR","UKRAINE"
"3253730304","3253730815","RO","ROM","ROMANIA"
"3253730816","3253731327","UA","UKR","UKRAINE"
"3253731328","3253796863","GB","GBR","UNITED KINGDOM"
"3253796864","3253862399","SE","SWE","SWEDEN"
"3253862400","3253862655","GB","GBR","UNITED KINGDOM"
"3253862656","3253882879","FR","FRA","FRANCE"
"3253882880","3253886975","NL","NLD","NETHERLANDS"
"3253886976","3253887231","GB","GBR","UNITED KINGDOM"
"3253887232","3253887487","NL","NLD","NETHERLANDS"
"3253887488","3253887743","ES","ESP","SPAIN"
"3253887744","3253887999","GB","GBR","UNITED KINGDOM"
"3253888000","3253888255","PL","POL","POLAND"
"3253888256","3253888511","BE","BEL","BELGIUM"
"3253888512","3253888767","GB","GBR","UNITED KINGDOM"
"3253888768","3253889023","SE","SWE","SWEDEN"
"3253889024","3253889279","PL","POL","POLAND"
"3253889280","3253889535","CH","CHE","SWITZERLAND"
"3253889536","3253889791","DE","DEU","GERMANY"
"3253889792","3253890303","NL","NLD","NETHERLANDS"
"3253890304","3253890559","SE","SWE","SWEDEN"
"3253890560","3253890815","GB","GBR","UNITED KINGDOM"
"3253890816","3253891071","IE","IRL","IRELAND"
"3253891072","3253891327","DE","DEU","GERMANY"
"3253891328","3253891583","GB","GBR","UNITED KINGDOM"
"3253891584","3253891839","UA","UKR","UKRAINE"
"3253891840","3253892351","GB","GBR","UNITED KINGDOM"
"3253892352","3253892607","NL","NLD","NETHERLANDS"
"3253892608","3253892863","AT","AUT","AUSTRIA"
"3253892864","3253893119","NL","NLD","NETHERLANDS"
"3253893120","3253893375","RO","ROM","ROMANIA"
"3253893376","3253893631","DE","DEU","GERMANY"
"3253893632","3253893887","SE","SWE","SWEDEN"
"3253893888","3253894143","RU","RUS","RUSSIAN FEDERATION"
"3253894144","3253894399","PT","PRT","PORTUGAL"
"3253894400","3253894655","NL","NLD","NETHERLANDS"
"3253894656","3253894911","FI","FIN","FINLAND"
"3253894912","3253895167","RU","RUS","RUSSIAN FEDERATION"
"3253895168","3253911551","BE","BEL","BELGIUM"
"3253911552","3253919743","FR","FRA","FRANCE"
"3253919744","3253923839","GB","GBR","UNITED KINGDOM"
"3253923840","3253927935","GR","GRC","GREECE"
"3253927936","3253961727","GB","GBR","UNITED KINGDOM"
"3253961728","3253962239","MD","MDA","REPUBLIC OF MOLDOVA"
"3253962240","3253962751","SE","SWE","SWEDEN"
"3253962752","3253963263","BE","BEL","BELGIUM"
"3253963264","3253963775","RU","RUS","RUSSIAN FEDERATION"
"3253963776","3253964287","SI","SVN","SLOVENIA"
"3253964288","3253964799","PL","POL","POLAND"
"3253964800","3253965311","SE","SWE","SWEDEN"
"3253965312","3253966335","PL","POL","POLAND"
"3253966336","3253966847","DE","DEU","GERMANY"
"3253966848","3253967359","UA","UKR","UKRAINE"
"3253967360","3253967871","GR","GRC","GREECE"
"3253967872","3253968895","UA","UKR","UKRAINE"
"3253968896","3253969407","DE","DEU","GERMANY"
"3253969408","3253969919","AT","AUT","AUSTRIA"
"3253969920","3253970431","NL","NLD","NETHERLANDS"
"3253970432","3253970687","DE","DEU","GERMANY"
"3253970688","3253970943","HU","HUN","HUNGARY"
"3253970944","3253972991","DK","DNK","DENMARK"
"3253972992","3253974783","GB","GBR","UNITED KINGDOM"
"3253974784","3253974847","NO","NOR","NORWAY"
"3253974848","3253974911","SE","SWE","SWEDEN"
"3253974912","3253974975","IL","ISR","ISRAEL"
"3253974976","3253975039","SE","SWE","SWEDEN"
"3253975040","3253977087","DE","DEU","GERMANY"
"3253977088","3253985279","TR","TUR","TURKEY"
"3253985280","3253993471","GB","GBR","UNITED KINGDOM"
"3253993472","3254124543","BE","BEL","BELGIUM"
"3254124544","3254156799","CH","CHE","SWITZERLAND"
"3254156800","3254157055","LI","LIE","LIECHTENSTEIN"
"3254157056","3254177279","CH","CHE","SWITZERLAND"
"3254177280","3254177535","LI","LIE","LIECHTENSTEIN"
"3254177536","3254255615","CH","CHE","SWITZERLAND"
"3254255616","3254485503","FR","FRA","FRANCE"
"3254485504","3254485799","CI","CIV","COTE D\'IVOIRE"
"3254485800","3254485807","FR","FRA","FRANCE"
"3254485808","3254485819","CI","CIV","COTE D\'IVOIRE"
"3254485820","3254485820","FR","FRA","FRANCE"
"3254485821","3254485821","CI","CIV","COTE D\'IVOIRE"
"3254485822","3254485822","FR","FRA","FRANCE"
"3254485823","3254485855","CI","CIV","COTE D\'IVOIRE"
"3254485856","3254485859","FR","FRA","FRANCE"
"3254485860","3254485887","CI","CIV","COTE D\'IVOIRE"
"3254485888","3254486527","FR","FRA","FRANCE"
"3254486528","3254486543","CH","CHE","SWITZERLAND"
"3254486544","3254486559","US","USA","UNITED STATES"
"3254486560","3254486591","GB","GBR","UNITED KINGDOM"
"3254486592","3254486655","FR","FRA","FRANCE"
"3254486656","3254486671","CH","CHE","SWITZERLAND"
"3254486672","3254486687","FR","FRA","FRANCE"
"3254486688","3254486719","CH","CHE","SWITZERLAND"
"3254486720","3254486735","FR","FRA","FRANCE"
"3254486736","3254486767","US","USA","UNITED STATES"
"3254486768","3254486783","HK","HKG","HONG KONG"
"3254486784","3254487039","FR","FRA","FRANCE"
"3254487040","3254487199","KM","COM","COMOROS"
"3254487200","3254487263","FR","FRA","FRANCE"
"3254487264","3254487295","KM","COM","COMOROS"
"3254487296","3254487419","CF","CAF","CENTRAL AFRICAN REPUBLIC"
"3254487420","3254487551","FR","FRA","FRANCE"
"3254487552","3254487803","CI","CIV","COTE D\'IVOIRE"
"3254487804","3254487807","FR","FRA","FRANCE"
"3254487808","3254487855","LB","LBN","LEBANON"
"3254487856","3254487863","FR","FRA","FRANCE"
"3254487864","3254488063","LB","LBN","LEBANON"
"3254488064","3254488447","MG","MDG","MADAGASCAR"
"3254488448","3254488450","FR","FRA","FRANCE"
"3254488451","3254488515","MG","MDG","MADAGASCAR"
"3254488516","3254488516","FR","FRA","FRANCE"
"3254488517","3254488518","MG","MDG","MADAGASCAR"
"3254488519","3254488521","FR","FRA","FRANCE"
"3254488522","3254488548","MG","MDG","MADAGASCAR"
"3254488549","3254488550","FR","FRA","FRANCE"
"3254488551","3254488831","MG","MDG","MADAGASCAR"
"3254488832","3254489087","DJ","DJI","DJIBOUTI"
"3254489088","3254489343","DZ","DZA","ALGERIA"
"3254489344","3254489365","FR","FRA","FRANCE"
"3254489366","3254489367","MR","MRT","MAURITANIA"
"3254489368","3254489369","FR","FRA","FRANCE"
"3254489370","3254489370","MR","MRT","MAURITANIA"
"3254489371","3254489373","FR","FRA","FRANCE"
"3254489374","3254489375","MR","MRT","MAURITANIA"
"3254489376","3254489407","FR","FRA","FRANCE"
"3254489408","3254489439","MR","MRT","MAURITANIA"
"3254489440","3254489443","FR","FRA","FRANCE"
"3254489444","3254489455","MR","MRT","MAURITANIA"
"3254489456","3254489463","FR","FRA","FRANCE"
"3254489464","3254489519","MR","MRT","MAURITANIA"
"3254489520","3254489535","FR","FRA","FRANCE"
"3254489536","3254489567","MR","MRT","MAURITANIA"
"3254489568","3254489599","FR","FRA","FRANCE"
"3254489600","3254489855","MR","MRT","MAURITANIA"
"3254489856","3254490111","TD","TCD","CHAD"
"3254490112","3254490367","FR","FRA","FRANCE"
"3254490368","3254490623","CF","CAF","CENTRAL AFRICAN REPUBLIC"
"3254490624","3254491135","FR","FRA","FRANCE"
"3254491136","3254491391","DZ","DZA","ALGERIA"
"3254491392","3254491607","GQ","GNQ","EQUATORIAL GUINEA"
"3254491608","3254491615","FR","FRA","FRANCE"
"3254491616","3254491647","GQ","GNQ","EQUATORIAL GUINEA"
"3254491648","3254491903","FR","FRA","FRANCE"
"3254491904","3254492031","CM","CMR","CAMEROON"
"3254492032","3254492159","FR","FRA","FRANCE"
"3254492160","3254492671","LB","LBN","LEBANON"
"3254492672","3254492927","FR","FRA","FRANCE"
"3254492928","3254493183","CI","CIV","COTE D\'IVOIRE"
"3254493184","3254493253","GP","GLP","GUADELOUPE"
"3254493254","3254493311","FR","FRA","FRANCE"
"3254493312","3254493323","GP","GLP","GUADELOUPE"
"3254493324","3254493343","FR","FRA","FRANCE"
"3254493344","3254493354","GP","GLP","GUADELOUPE"
"3254493355","3254493375","FR","FRA","FRANCE"
"3254493376","3254493410","GP","GLP","GUADELOUPE"
"3254493411","3254493439","FR","FRA","FRANCE"
"3254493440","3254493695","CI","CIV","COTE D\'IVOIRE"
"3254493696","3254494527","GP","GLP","GUADELOUPE"
"3254494528","3254494719","FR","FRA","FRANCE"
"3254494720","3254494735","LB","LBN","LEBANON"
"3254494736","3254494743","FR","FRA","FRANCE"
"3254494744","3254494803","LB","LBN","LEBANON"
"3254494804","3254494807","FR","FRA","FRANCE"
"3254494808","3254494975","LB","LBN","LEBANON"
"3254494976","3254495087","DJ","DJI","DJIBOUTI"
"3254495088","3254495231","FR","FRA","FRANCE"
"3254495232","3254495487","CI","CIV","COTE D\'IVOIRE"
"3254495488","3254495743","DZ","DZA","ALGERIA"
"3254495744","3254496255","LB","LBN","LEBANON"
"3254496256","3254496511","FR","FRA","FRANCE"
"3254496512","3254496527","CI","CIV","COTE D\'IVOIRE"
"3254496528","3254496767","FR","FRA","FRANCE"
"3254496768","3254497247","DZ","DZA","ALGERIA"
"3254497248","3254508031","FR","FRA","FRANCE"
"3254508032","3254508543","GQ","GNQ","EQUATORIAL GUINEA"
"3254508544","3254508799","NE","NER","NIGER"
"3254508800","3254508831","MQ","MTQ","MARTINIQUE"
"3254508832","3254509055","FR","FRA","FRANCE"
"3254509056","3254509567","GQ","GNQ","EQUATORIAL GUINEA"
"3254509568","3254509783","DJ","DJI","DJIBOUTI"
"3254509784","3254510339","FR","FRA","FRANCE"
"3254510340","3254510359","NE","NER","NIGER"
"3254510360","3254510375","FR","FRA","FRANCE"
"3254510376","3254510407","NE","NER","NIGER"
"3254510408","3254510420","FR","FRA","FRANCE"
"3254510421","3254510421","NE","NER","NIGER"
"3254510422","3254510423","FR","FRA","FRANCE"
"3254510424","3254510427","NE","NER","NIGER"
"3254510428","3254510431","FR","FRA","FRANCE"
"3254510432","3254510432","NE","NER","NIGER"
"3254510433","3254510440","FR","FRA","FRANCE"
"3254510441","3254510441","NE","NER","NIGER"
"3254510442","3254510443","FR","FRA","FRANCE"
"3254510444","3254510451","NE","NER","NIGER"
"3254510452","3254510455","FR","FRA","FRANCE"
"3254510456","3254510519","NE","NER","NIGER"
"3254510520","3254510527","FR","FRA","FRANCE"
"3254510528","3254510559","NE","NER","NIGER"
"3254510560","3254510563","FR","FRA","FRANCE"
"3254510564","3254510847","NE","NER","NIGER"
"3254510848","3254521855","FR","FRA","FRANCE"
"3254521856","3254522367","GB","GBR","UNITED KINGDOM"
"3254522368","3254523567","FR","FRA","FRANCE"
"3254523568","3254523575","JO","JOR","JORDAN"
"3254523576","3254523599","FR","FRA","FRANCE"
"3254523600","3254523607","MG","MDG","MADAGASCAR"
"3254523608","3254523615","GQ","GNQ","EQUATORIAL GUINEA"
"3254523616","3254550527","FR","FRA","FRANCE"
"3254550528","3254550783","US","USA","UNITED STATES"
"3254550784","3254551039","IR","IRN","ISLAMIC REPUBLIC OF IRAN"
"3254551040","3254551295","US","USA","UNITED STATES"
"3254551296","3254551551","IR","IRN","ISLAMIC REPUBLIC OF IRAN"
"3254551552","3254551807","US","USA","UNITED STATES"
"3254551808","3254552063","FR","FRA","FRANCE"
"3254552064","3254552319","US","USA","UNITED STATES"
"3254552320","3254552831","IR","IRN","ISLAMIC REPUBLIC OF IRAN"
"3254552832","3254553087","HK","HKG","HONG KONG"
"3254553088","3254553343","FR","FRA","FRANCE"
"3254553344","3254553599","HK","HKG","HONG KONG"
"3254553600","3254554879","FR","FRA","FRANCE"
"3254554880","3254555135","HK","HKG","HONG KONG"
"3254555136","3254555391","FR","FRA","FRANCE"
"3254555392","3254555647","HK","HKG","HONG KONG"
"3254555648","3254557439","FR","FRA","FRANCE"
"3254557440","3254557695","AT","AUT","AUSTRIA"
"3254557696","3254576383","FR","FRA","FRANCE"
"3254576384","3254576543","DO","DOM","DOMINICAN REPUBLIC"
"3254576544","3254583296","FR","FRA","FRANCE"
"3254583297","3254583300","SG","SGP","SINGAPORE"
"3254583301","3254583302","US","USA","UNITED STATES"
"3254583303","3254583551","FR","FRA","FRANCE"
"3254583552","3254583567","SG","SGP","SINGAPORE"
"3254583568","3254583583","US","USA","UNITED STATES"
"3254583584","3254623743","FR","FRA","FRANCE"
"3254623744","3254624255","US","USA","UNITED STATES"
"3254624256","3254648831","FR","FRA","FRANCE"
"3254648832","3254648895","DK","DNK","DENMARK"
"3254648896","3254649087","GB","GBR","UNITED KINGDOM"
"3254649088","3254649855","AL","ALB","ALBANIA"
"3254649856","3254650879","SE","SWE","SWEDEN"
"3254650880","3254653439","CH","CHE","SWITZERLAND"
"3254653440","3254654847","DE","DEU","GERMANY"
"3254654848","3254654975","DK","DNK","DENMARK"
"3254654976","3254655743","IT","ITA","ITALY"
"3254655744","3254656255","GB","GBR","UNITED KINGDOM"
"3254656256","3254656511","BG","BGR","BULGARIA"
"3254656512","3254656767","DE","DEU","GERMANY"
"3254656768","3254657023","GB","GBR","UNITED KINGDOM"
"3254657024","3254665215","RO","ROM","ROMANIA"
"3254676480","3254676735","DE","DEU","GERMANY"
"3254681600","3254697983","DE","DEU","GERMANY"
"3254697984","3254698495","SE","SWE","SWEDEN"
"3254698496","3254699007","GB","GBR","UNITED KINGDOM"
"3254699008","3254699519","UA","UKR","UKRAINE"
"3254699520","3254700031","US","USA","UNITED STATES"
