"0", "1", "2", "3", "4"
"3273277440","3273278463","UA","UKR","UKRAINE"
"3273278464","3273279487","RU","RUS","RUSSIAN FEDERATION"
"3273279488","3273281535","PL","POL","POLAND"
"3273281536","3273283583","UA","UKR","UKRAINE"
"3273283584","3273284607","GB","GBR","UNITED KINGDOM"
"3273284608","3273285631","UA","UKR","UKRAINE"
"3273285632","3273293823","GB","GBR","UNITED KINGDOM"
"3273293824","3273302015","MK","MKD","THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA"
"3273302016","3273310207","RU","RUS","RUSSIAN FEDERATION"
"3273310208","3273318399","AT","AUT","AUSTRIA"
"3273318400","3273326591","GB","GBR","UNITED KINGDOM"
"3273326592","3273326847","IE","IRL","IRELAND"
"3273326984","3273326987","DE","DEU","GERMANY"
"3273326992","3273327047","DE","DEU","GERMANY"
"3273327280","3273327287","DE","DEU","GERMANY"
"3273327360","3273327375","IE","IRL","IRELAND"
"3273328512","3273328639","DE","DEU","GERMANY"
"3273328768","3273329199","GB","GBR","UNITED KINGDOM"
"3273329200","3273329215","DE","DEU","GERMANY"
"3273329216","3273329311","GB","GBR","UNITED KINGDOM"
"3273329408","3273329423","GB","GBR","UNITED KINGDOM"
"3273329424","3273329439","DE","DEU","GERMANY"
"3273329440","3273330175","GB","GBR","UNITED KINGDOM"
"3273330176","3273330183","IR","IRN","ISLAMIC REPUBLIC OF IRAN"
"3273330184","3273330191","IE","IRL","IRELAND"
"3273330192","3273330199","GB","GBR","UNITED KINGDOM"
"3273330200","3273330223","IE","IRL","IRELAND"
"3273330224","3273330271","GB","GBR","UNITED KINGDOM"
"3273330272","3273330295","IE","IRL","IRELAND"
"3273330296","3273330303","GB","GBR","UNITED KINGDOM"
"3273330304","3273330431","IE","IRL","IRELAND"
"3273330432","3273331199","GB","GBR","UNITED KINGDOM"
"3273331712","3273331823","GB","GBR","UNITED KINGDOM"
"3273331968","3273332031","DE","DEU","GERMANY"
"3273332096","3273332223","DE","DEU","GERMANY"
"3273332544","3273332575","DE","DEU","GERMANY"
"3273332608","3273332671","DE","DEU","GERMANY"
"3273333056","3273333119","DE","DEU","GERMANY"
"3273335040","3273335295","DE","DEU","GERMANY"
"3273335296","3273335807","GB","GBR","UNITED KINGDOM"
"3273335936","3273335999","DE","DEU","GERMANY"
"3273336848","3273336879","DE","DEU","GERMANY"
"3273336960","3273337087","DE","DEU","GERMANY"
"3273337856","3273338111","DE","DEU","GERMANY"
"3273338624","3273339391","DE","DEU","GERMANY"
"3273339392","3273339919","GB","GBR","UNITED KINGDOM"
"3273339920","3273339943","DE","DEU","GERMANY"
"3273339944","3273339951","GB","GBR","UNITED KINGDOM"
"3273339952","3273339967","RU","RUS","RUSSIAN FEDERATION"
"3273339968","3273340095","GB","GBR","UNITED KINGDOM"
"3273340096","3273340111","GI","GIB","GIBRALTAR"
"3273340112","3273340127","GB","GBR","UNITED KINGDOM"
"3273340128","3273340159","DE","DEU","GERMANY"
"3273340160","3273340415","GB","GBR","UNITED KINGDOM"
"3273340928","3273341439","FR","FRA","FRANCE"
"3273341696","3273341951","DE","DEU","GERMANY"
"3273342464","3273342975","DE","DEU","GERMANY"
"3273342976","3273343999","GB","GBR","UNITED KINGDOM"
"3273344000","3273344767","DE","DEU","GERMANY"
"3273345024","3273345279","DE","DEU","GERMANY"
"3273346816","3273347071","DE","DEU","GERMANY"
"3273347840","3273348351","DE","DEU","GERMANY"
"3273349120","3273349631","DE","DEU","GERMANY"
"3273350272","3273350287","DE","DEU","GERMANY"
"3273350336","3273350351","DE","DEU","GERMANY"
"3273351424","3273351455","DE","DEU","GERMANY"
"3273351504","3273351519","DE","DEU","GERMANY"
"3273351872","3273351903","DE","DEU","GERMANY"
"3273351936","3273352191","DE","DEU","GERMANY"
"3273352928","3273352959","DE","DEU","GERMANY"
"3273352992","3273353023","DE","DEU","GERMANY"
"3273355520","3273356287","DE","DEU","GERMANY"
"3273358128","3273358143","DE","DEU","GERMANY"
"3273359888","3273359903","DE","DEU","GERMANY"
"3273360016","3273360079","DE","DEU","GERMANY"
"3273361472","3273361535","DE","DEU","GERMANY"
"3273361632","3273361663","DE","DEU","GERMANY"
"3273361792","3273361823","DE","DEU","GERMANY"
"3273361856","3273361919","DE","DEU","GERMANY"
"3273362048","3273362175","DE","DEU","GERMANY"
"3273362240","3273362255","DE","DEU","GERMANY"
"3273363208","3273363211","DE","DEU","GERMANY"
"3273363328","3273363391","DE","DEU","GERMANY"
"3273364608","3273364735","DE","DEU","GERMANY"
"3273364992","3273365247","DE","DEU","GERMANY"
"3273367296","3273367423","DE","DEU","GERMANY"
"3273367552","3273367567","DE","DEU","GERMANY"
"3273368064","3273368575","DE","DEU","GERMANY"
"3273369344","3273369855","DE","DEU","GERMANY"
"3273370624","3273371135","DE","DEU","GERMANY"
"3273371520","3273371583","DE","DEU","GERMANY"
"3273371712","3273371743","DE","DEU","GERMANY"
"3273371760","3273371791","DE","DEU","GERMANY"
"3273371808","3273371823","DE","DEU","GERMANY"
"3273371872","3273371875","DE","DEU","GERMANY"
"3273372000","3273372063","DE","DEU","GERMANY"
"3273372144","3273372151","DE","DEU","GERMANY"
"3273372672","3273373695","GB","GBR","UNITED KINGDOM"
"3273375232","3273375551","DE","DEU","GERMANY"
"3273375744","3273375871","DE","DEU","GERMANY"
"3273376000","3273376255","DE","DEU","GERMANY"
"3273376536","3273376543","DE","DEU","GERMANY"
"3273377792","3273378095","DE","DEU","GERMANY"
"3273378560","3273378815","DE","DEU","GERMANY"
"3273381696","3273381727","DE","DEU","GERMANY"
"3273381888","3273382143","DE","DEU","GERMANY"
"3273382144","3273382399","GB","GBR","UNITED KINGDOM"
"3273382400","3273382463","DE","DEU","GERMANY"
"3273382480","3273382591","DE","DEU","GERMANY"
"3273382640","3273382687","DE","DEU","GERMANY"
"3273383424","3273383679","DE","DEU","GERMANY"
"3273383936","3273384703","DE","DEU","GERMANY"
"3273384960","3273385215","DE","DEU","GERMANY"
"3273385280","3273385727","DE","DEU","GERMANY"
"3273385760","3273385791","DE","DEU","GERMANY"
"3273385856","3273385919","DE","DEU","GERMANY"
"3273387056","3273387071","DE","DEU","GERMANY"
"3273387216","3273387231","DE","DEU","GERMANY"
"3273387264","3273387519","DE","DEU","GERMANY"
"3273387552","3273387583","DE","DEU","GERMANY"
"3273388160","3273388223","DE","DEU","GERMANY"
"3273388544","3273388807","DE","DEU","GERMANY"
"3273388816","3273388879","DE","DEU","GERMANY"
"3273388896","3273388911","DE","DEU","GERMANY"
"3273388928","3273389055","DE","DEU","GERMANY"
"3273389568","3273390111","DE","DEU","GERMANY"
"3273390112","3273390143","US","USA","UNITED STATES"
"3273390144","3273390207","DE","DEU","GERMANY"
"3273390368","3273390591","DE","DEU","GERMANY"
"3273391296","3273391343","DE","DEU","GERMANY"
"3273391352","3273391359","DE","DEU","GERMANY"
"3273392128","3273400319","DE","DEU","GERMANY"
"3273400320","3273408511","RU","RUS","RUSSIAN FEDERATION"
"3273408512","3273433087","SK","SVK","SLOVAKIA"
"3273433088","3273433599","LU","LUX","LUXEMBOURG"
"3273433600","3273434111","RO","ROM","ROMANIA"
"3273434112","3273434623","BE","BEL","BELGIUM"
"3273434624","3273435135","IL","ISR","ISRAEL"
"3273435136","3273435647","GB","GBR","UNITED KINGDOM"
"3273435648","3273436159","PL","POL","POLAND"
"3273436160","3273436671","NO","NOR","NORWAY"
"3273436672","3273437183","DE","DEU","GERMANY"
"3273437184","3273437695","RO","ROM","ROMANIA"
"3273437696","3273438207","PL","POL","POLAND"
"3273438208","3273438719","IL","ISR","ISRAEL"
"3273438720","3273439231","PL","POL","POLAND"
"3273439232","3273439743","RO","ROM","ROMANIA"
"3273439744","3273440255","UA","UKR","UKRAINE"
"3273440256","3273440767","RO","ROM","ROMANIA"
"3273440768","3273441279","AT","AUT","AUSTRIA"
"3273441280","3273449471","FR","FRA","FRANCE"
"3273449472","3273457663","CH","CHE","SWITZERLAND"
"3273457664","3273523199","HR","HRV","CROATIA"
"3273523200","3273588735","DE","DEU","GERMANY"
"3273588736","3273687039","IT","ITA","ITALY"
"3273687040","3273719807","DE","DEU","GERMANY"
"3273719808","3273727999","GB","GBR","UNITED KINGDOM"
"3273728000","3273728255","NL","NLD","NETHERLANDS"
"3273728256","3273728511","GB","GBR","UNITED KINGDOM"
"3273728512","3273733375","NL","NLD","NETHERLANDS"
"3273733376","3273733887","GB","GBR","UNITED KINGDOM"
"3273733888","3273734271","NL","NLD","NETHERLANDS"
"3273734272","3273734335","GB","GBR","UNITED KINGDOM"
"3273734336","3273736191","NL","NLD","NETHERLANDS"
"3273736192","3273743359","FR","FRA","FRANCE"
"3273743360","3273743615","JO","JOR","JORDAN"
"3273743616","3273744383","FR","FRA","FRANCE"
"3273744384","3273752575","GB","GBR","UNITED KINGDOM"
"3273752576","3273760767","NL","NLD","NETHERLANDS"
"3273760768","3273768959","GB","GBR","UNITED KINGDOM"
"3273768960","3273785343","TR","TUR","TURKEY"
"3273785344","3273801727","RU","RUS","RUSSIAN FEDERATION"
"3273801728","3273802239","DE","DEU","GERMANY"
"3273802240","3273802751","RO","ROM","ROMANIA"
"3273802752","3273803263","SA","SAU","SAUDI ARABIA"
"3273803264","3273803775","ES","ESP","SPAIN"
"3273803776","3273804287","CH","CHE","SWITZERLAND"
"3273804288","3273804799","UA","UKR","UKRAINE"
"3273804800","3273805311","RO","ROM","ROMANIA"
"3273805312","3273805823","GB","GBR","UNITED KINGDOM"
"3273805824","3273806335","PL","POL","POLAND"
"3273806336","3273806847","DE","DEU","GERMANY"
"3273806848","3273807359","RO","ROM","ROMANIA"
"3273807360","3273807871","LB","LBN","LEBANON"
"3273807872","3273808383","CH","CHE","SWITZERLAND"
"3273808384","3273808895","UA","UKR","UKRAINE"
"3273808896","3273809407","GB","GBR","UNITED KINGDOM"
"3273809408","3273809919","UA","UKR","UKRAINE"
"3273809920","3273818111","BG","BGR","BULGARIA"
"3273818112","3273826303","AT","AUT","AUSTRIA"
"3273826304","3273834495","DE","DEU","GERMANY"
"3273834496","3273835519","RU","RUS","RUSSIAN FEDERATION"
"3273835520","3273838591","UA","UKR","UKRAINE"
"3273838592","3273839615","PL","POL","POLAND"
"3273839616","3273840639","LT","LTU","LITHUANIA"
"3273840640","3273841663","PL","POL","POLAND"
"3273841664","3273842687","AT","AUT","AUSTRIA"
"3273842688","3273850879","RU","RUS","RUSSIAN FEDERATION"
"3273850880","3273867263","DE","DEU","GERMANY"
"3273867264","3273867519","BE","BEL","BELGIUM"
"3273867520","3273867775","UA","UKR","UKRAINE"
"3273867776","3273868031","PT","PRT","PORTUGAL"
"3273868032","3273868287","GB","GBR","UNITED KINGDOM"
"3273868288","3273869311","RU","RUS","RUSSIAN FEDERATION"
"3273869312","3273871359","DE","DEU","GERMANY"
"3273871360","3273871615","PL","POL","POLAND"
"3273871616","3273871871","LU","LUX","LUXEMBOURG"
"3273871872","3273872383","SE","SWE","SWEDEN"
"3273872384","3273872895","UA","UKR","UKRAINE"
"3273872896","3273873151","SE","SWE","SWEDEN"
"3273873152","3273873919","DE","DEU","GERMANY"
"3273873920","3273874431","GB","GBR","UNITED KINGDOM"
"3273874432","3273875455","GR","GRC","GREECE"
"3273875456","3273875711","PT","PRT","PORTUGAL"
"3273875712","3273875967","SE","SWE","SWEDEN"
"3273875968","3273876223","DE","DEU","GERMANY"
"3273876224","3273876479","IT","ITA","ITALY"
"3273876480","3273876991","SE","SWE","SWEDEN"
"3273876992","3273877247","CH","CHE","SWITZERLAND"
"3273877248","3273877503","DE","DEU","GERMANY"
"3273877504","3273877535","GB","GBR","UNITED KINGDOM"
"3273877536","3273877567","AT","AUT","AUSTRIA"
"3273877568","3273877759","IT","ITA","ITALY"
"3273877760","3273878015","GR","GRC","GREECE"
"3273878016","3273878271","FR","FRA","FRANCE"
"3273878272","3273878527","LV","LVA","LATVIA"
"3273878528","3273879039","DE","DEU","GERMANY"
"3273879040","3273879551","BE","BEL","BELGIUM"
"3273879552","3273880063","IE","IRL","IRELAND"
"3273880064","3273880575","LV","LVA","LATVIA"
"3273880576","3273881087","RU","RUS","RUSSIAN FEDERATION"
"3273881088","3273881343","RO","ROM","ROMANIA"
"3273881600","3273881855","GB","GBR","UNITED KINGDOM"
"3273881856","3273882111","CH","CHE","SWITZERLAND"
"3273882112","3273882367","SI","SVN","SLOVENIA"
"3273882368","3273883135","GB","GBR","UNITED KINGDOM"
"3273883136","3273883391","GR","GRC","GREECE"
"3273883392","3273883647","DE","DEU","GERMANY"
"3273883648","3273916415","NL","NLD","NETHERLANDS"
"3273916416","3273932799","IT","ITA","ITALY"
"3273932800","3273949183","DE","DEU","GERMANY"
"3273949184","3273981951","FR","FRA","FRANCE"
"3273981952","3274047487","DE","DEU","GERMANY"
"3274047488","3274049535","SE","SWE","SWEDEN"
"3274049536","3274050559","DE","DEU","GERMANY"
"3274050560","3274051583","PL","POL","POLAND"
"3274051584","3274052351","UA","UKR","UKRAINE"
"3274052352","3274052607","GB","GBR","UNITED KINGDOM"
"3274052608","3274052863","DE","DEU","GERMANY"
"3274052864","3274053119","GB","GBR","UNITED KINGDOM"
"3274053120","3274053375","KZ","KAZ","KAZAKHSTAN"
"3274053376","3274053631","RU","RUS","RUSSIAN FEDERATION"
"3274053632","3274054655","DE","DEU","GERMANY"
"3274054656","3274055167","GB","GBR","UNITED KINGDOM"
"3274055168","3274055423","MT","MLT","MALTA"
"3274055424","3274055679","PL","POL","POLAND"
"3274055680","3274063871","RU","RUS","RUSSIAN FEDERATION"
"3274063872","3274072063","GB","GBR","UNITED KINGDOM"
"3274072064","3274080255","HU","HUN","HUNGARY"
"3274080256","3274088447","DE","DEU","GERMANY"
"3274088448","3274096639","KG","KGZ","KYRGYZSTAN"
"3274096640","3274113023","NL","NLD","NETHERLANDS"
"3274113024","3274145791","CZ","CZE","CZECH REPUBLIC"
"3274145792","3274162175","KW","KWT","KUWAIT"
"3274162176","3274162687","GB","GBR","UNITED KINGDOM"
"3274162688","3274163199","DE","DEU","GERMANY"
"3274163200","3274163711","UA","UKR","UKRAINE"
"3274163712","3274164223","BG","BGR","BULGARIA"
"3274164224","3274164735","AT","AUT","AUSTRIA"
"3274164736","3274165759","GB","GBR","UNITED KINGDOM"
"3274165760","3274166271","RU","RUS","RUSSIAN FEDERATION"
"3274166272","3274166783","AT","AUT","AUSTRIA"
"3274166784","3274167295","UA","UKR","UKRAINE"
"3274167296","3274167807","BG","BGR","BULGARIA"
"3274167808","3274168319","UA","UKR","UKRAINE"
"3274168320","3274168831","PL","POL","POLAND"
"3274168832","3274169343","DZ","DZA","ALGERIA"
"3274169344","3274170367","DE","DEU","GERMANY"
"3274170368","3274170879","TR","TUR","TURKEY"
"3274170880","3274171391","DE","DEU","GERMANY"
"3274171392","3274171903","RU","RUS","RUSSIAN FEDERATION"
"3274171904","3274172415","DE","DEU","GERMANY"
"3274172416","3274172927","UA","UKR","UKRAINE"
"3274172928","3274173439","DE","DEU","GERMANY"
"3274173440","3274173951","GR","GRC","GREECE"
"3274173952","3274174463","DE","DEU","GERMANY"
"3274174464","3274175487","UA","UKR","UKRAINE"
"3274175488","3274175999","BE","BEL","BELGIUM"
"3274176000","3274176511","DE","DEU","GERMANY"
"3274176512","3274177023","UA","UKR","UKRAINE"
"3274177024","3274177535","FR","FRA","FRANCE"
"3274177536","3274178047","UA","UKR","UKRAINE"
"3274178048","3274178559","NL","NLD","NETHERLANDS"
"3274178560","3274204063","GB","GBR","UNITED KINGDOM"
"3274204064","3274204095","FR","FRA","FRANCE"
"3274204096","3274244095","GB","GBR","UNITED KINGDOM"
"3274244096","3274309631","DK","DNK","DENMARK"
"3274309632","3274318031","FR","FRA","FRANCE"
"3274318032","3274318047","RU","RUS","RUSSIAN FEDERATION"
"3274318048","3274326015","FR","FRA","FRANCE"
"3274326016","3274358783","RU","RUS","RUSSIAN FEDERATION"
"3274358784","3274366975","SE","SWE","SWEDEN"
"3274366976","3274368511","NL","NLD","NETHERLANDS"
"3274368512","3274368767","AT","AUT","AUSTRIA"
"3274368768","3274369023","FR","FRA","FRANCE"
"3274369024","3274370047","DE","DEU","GERMANY"
"3274370048","3274371071","GB","GBR","UNITED KINGDOM"
"3274371072","3274373375","NL","NLD","NETHERLANDS"
"3274373376","3274373631","PL","POL","POLAND"
"3274373632","3274374143","FR","FRA","FRANCE"
"3274374144","3274375167","DE","DEU","GERMANY"
"3274375168","3274383359","EG","EGY","EGYPT"
"3274383360","3274384383","UA","UKR","UKRAINE"
"3274384384","3274385407","SE","SWE","SWEDEN"
"3274385408","3274386431","UA","UKR","UKRAINE"
"3274386432","3274388479","GB","GBR","UNITED KINGDOM"
"3274388480","3274389503","DE","DEU","GERMANY"
"3274389504","3274390527","CH","CHE","SWITZERLAND"
"3274390528","3274391551","NO","NOR","NORWAY"
"3274391552","3274399743","LT","LTU","LITHUANIA"
"3274399744","3274407935","LU","LUX","LUXEMBOURG"
"3274407936","3274416127","DK","DNK","DENMARK"
"3274416128","3274424319","IT","ITA","ITALY"
"3274424320","3274435711","SE","SWE","SWEDEN"
"3274435712","3274435839","US","USA","UNITED STATES"
"3274435840","3274440703","SE","SWE","SWEDEN"
"3274442752","3274443263","GB","GBR","UNITED KINGDOM"
"3274443520","3274443647","GB","GBR","UNITED KINGDOM"
"3274443712","3274443775","GB","GBR","UNITED KINGDOM"
"3274443808","3274444031","GB","GBR","UNITED KINGDOM"
"3274446336","3274447871","GB","GBR","UNITED KINGDOM"
"3274448384","3274448639","GB","GBR","UNITED KINGDOM"
"3274448896","3274449663","GB","GBR","UNITED KINGDOM"
"3274449920","3274450231","GB","GBR","UNITED KINGDOM"
"3274450248","3274450391","GB","GBR","UNITED KINGDOM"
"3274450408","3274450415","GB","GBR","UNITED KINGDOM"
"3274450432","3274450591","GB","GBR","UNITED KINGDOM"
"3274450656","3274450687","GB","GBR","UNITED KINGDOM"
"3274451200","3274452311","GB","GBR","UNITED KINGDOM"
"3274452320","3274452335","GB","GBR","UNITED KINGDOM"
"3274452344","3274452375","GB","GBR","UNITED KINGDOM"
"3274452384","3274452391","GB","GBR","UNITED KINGDOM"
"3274452400","3274452423","GB","GBR","UNITED KINGDOM"
"3274452432","3274452439","GB","GBR","UNITED KINGDOM"
"3274452448","3274452455","GB","GBR","UNITED KINGDOM"
"3274452464","3274452471","GB","GBR","UNITED KINGDOM"
"3274452496","3274452543","GB","GBR","UNITED KINGDOM"
"3274452560","3274452575","GB","GBR","UNITED KINGDOM"
"3274452656","3274452703","GB","GBR","UNITED KINGDOM"
"3274452736","3274453767","GB","GBR","UNITED KINGDOM"
"3274453784","3274453791","GB","GBR","UNITED KINGDOM"
"3274453800","3274453847","GB","GBR","UNITED KINGDOM"
"3274453864","3274453871","GB","GBR","UNITED KINGDOM"
"3274453888","3274453903","GB","GBR","UNITED KINGDOM"
"3274453912","3274453935","GB","GBR","UNITED KINGDOM"
"3274453944","3274453951","GB","GBR","UNITED KINGDOM"
"3274453960","3274453975","GB","GBR","UNITED KINGDOM"
"3274453984","3274453991","GB","GBR","UNITED KINGDOM"
"3274454000","3274454271","GB","GBR","UNITED KINGDOM"
"3274454656","3274455311","GB","GBR","UNITED KINGDOM"
"3274455328","3274455335","GB","GBR","UNITED KINGDOM"
"3274455344","3274455351","GB","GBR","UNITED KINGDOM"
"3274455360","3274455375","GB","GBR","UNITED KINGDOM"
"3274455384","3274455391","GB","GBR","UNITED KINGDOM"
"3274455400","3274455423","GB","GBR","UNITED KINGDOM"
"3274455432","3274455439","GB","GBR","UNITED KINGDOM"
"3274455448","3274455503","GB","GBR","UNITED KINGDOM"
"3274455520","3274455551","GB","GBR","UNITED KINGDOM"
"3274455744","3274455807","GB","GBR","UNITED KINGDOM"
"3274455872","3274455935","GB","GBR","UNITED KINGDOM"
"3274455968","3274456359","GB","GBR","UNITED KINGDOM"
"3274456368","3274456375","GB","GBR","UNITED KINGDOM"
"3274456384","3274456391","GB","GBR","UNITED KINGDOM"
"3274456400","3274456447","GB","GBR","UNITED KINGDOM"
"3274456456","3274456511","GB","GBR","UNITED KINGDOM"
"3274456528","3274456535","GB","GBR","UNITED KINGDOM"
"3274456544","3274456559","GB","GBR","UNITED KINGDOM"
"3274456568","3274460223","GB","GBR","UNITED KINGDOM"
"3274460416","3274462207","GB","GBR","UNITED KINGDOM"
"3274462464","3274465023","GB","GBR","UNITED KINGDOM"
"3274465152","3274466351","GB","GBR","UNITED KINGDOM"
"3274466368","3274466399","GB","GBR","UNITED KINGDOM"
"3274466416","3274466463","GB","GBR","UNITED KINGDOM"
"3274466560","3274466735","GB","GBR","UNITED KINGDOM"
"3274466744","3274466763","GB","GBR","UNITED KINGDOM"
"3274466768","3274466783","GB","GBR","UNITED KINGDOM"
"3274466816","3274467099","GB","GBR","UNITED KINGDOM"
"3274467104","3274467307","GB","GBR","UNITED KINGDOM"
"3274467328","3274470383","GB","GBR","UNITED KINGDOM"
"3274470400","3274470535","GB","GBR","UNITED KINGDOM"
"3274470656","3274471423","GB","GBR","UNITED KINGDOM"
"3274471536","3274471615","GB","GBR","UNITED KINGDOM"
"3274471680","3274471935","GB","GBR","UNITED KINGDOM"
"3274472960","3274483711","GB","GBR","UNITED KINGDOM"
"3274489600","3274489855","GB","GBR","UNITED KINGDOM"
"3274490176","3274490895","GB","GBR","UNITED KINGDOM"
"3274490912","3274491247","GB","GBR","UNITED KINGDOM"
"3274491256","3274491295","GB","GBR","UNITED KINGDOM"
"3274491304","3274491319","GB","GBR","UNITED KINGDOM"
"3274491328","3274491383","GB","GBR","UNITED KINGDOM"
"3274491392","3274504447","GB","GBR","UNITED KINGDOM"
"3274505728","3274505791","GB","GBR","UNITED KINGDOM"
"3274505793","3274505855","GB","GBR","UNITED KINGDOM"
"3274506240","3274571775","IT","ITA","ITALY"
"3274571776","3274579967","GR","GRC","GREECE"
"3274579968","3274580991","RU","RUS","RUSSIAN FEDERATION"
"3274580992","3274582015","UA","UKR","UKRAINE"
"3274582016","3274583039","PL","POL","POLAND"
"3274583040","3274584063","DE","DEU","GERMANY"
"3274584064","3274585087","GB","GBR","UNITED KINGDOM"
"3274585088","3274586111","CS","SCG","SERBIA AND MONTENEGRO"
"3274586112","3274587135","UA","UKR","UKRAINE"
"3274587136","3274588159","GB","GBR","UNITED KINGDOM"
"3274588160","3274596351","SK","SVK","SLOVAKIA"
"3274596352","3274604543","RU","RUS","RUSSIAN FEDERATION"
"3274604544","3274612735","TR","TUR","TURKEY"
"3274612736","3274620927","RU","RUS","RUSSIAN FEDERATION"
"3274620928","3274629119","FR","FRA","FRANCE"
"3274629120","3274629375","LU","LUX","LUXEMBOURG"
"3274629376","3274629631","SA","SAU","SAUDI ARABIA"
"3274629632","3274637311","LU","LUX","LUXEMBOURG"
"3274637312","3274670079","CZ","CZE","CZECH REPUBLIC"
"3274670080","3274686463","DK","DNK","DENMARK"
"3274686464","3274686719","RU","RUS","RUSSIAN FEDERATION"
"3274686720","3274686975","BG","BGR","BULGARIA"
"3274686976","3274687231","RO","ROM","ROMANIA"
"3274687232","3274687487","DE","DEU","GERMANY"
"3274687488","3274687743","RU","RUS","RUSSIAN FEDERATION"
"3274687744","3274687999","SI","SVN","SLOVENIA"
"3274688000","3274688255","GB","GBR","UNITED KINGDOM"
"3274688256","3274688511","IT","ITA","ITALY"
"3274688512","3274688767","PT","PRT","PORTUGAL"
"3274688768","3274689023","PL","POL","POLAND"
"3274689024","3274689279","UA","UKR","UKRAINE"
"3274689280","3274689535","PL","POL","POLAND"
"3274689536","3274689791","DE","DEU","GERMANY"
"3274689792","3274690047","SE","SWE","SWEDEN"
"3274690048","3274690303","ES","ESP","SPAIN"
"3274690304","3274690559","GB","GBR","UNITED KINGDOM"
"3274690560","3274690815","GR","GRC","GREECE"
"3274690816","3274691071","ES","ESP","SPAIN"
"3274691072","3274691327","DK","DNK","DENMARK"
"3274691328","3274691583","SI","SVN","SLOVENIA"
"3274691584","3274691839","UA","UKR","UKRAINE"
"3274691840","3274692095","SI","SVN","SLOVENIA"
"3274692096","3274692351","RO","ROM","ROMANIA"
"3274692352","3274692607","BE","BEL","BELGIUM"
"3274692608","3274692863","DK","DNK","DENMARK"
"3274692864","3274693119","AT","AUT","AUSTRIA"
"3274693120","3274693375","LT","LTU","LITHUANIA"
"3274693376","3274693631","UA","UKR","UKRAINE"
"3274693632","3274693887","NL","NLD","NETHERLANDS"
"3274693888","3274694143","IT","ITA","ITALY"
"3274694144","3274694399","DK","DNK","DENMARK"
"3274694400","3274694655","GB","GBR","UNITED KINGDOM"
"3274694656","3274694911","SI","SVN","SLOVENIA"
"3274694912","3274695167","GB","GBR","UNITED KINGDOM"
"3274695168","3274695423","SI","SVN","SLOVENIA"
"3274695424","3274695679","PL","POL","POLAND"
"3274695680","3274695935","LU","LUX","LUXEMBOURG"
"3274695936","3274696191","DE","DEU","GERMANY"
"3274696192","3274696447","DK","DNK","DENMARK"
"3274696448","3274696703","CH","CHE","SWITZERLAND"
"3274696704","3274696959","IT","ITA","ITALY"
"3274696960","3274697215","GR","GRC","GREECE"
"3274697216","3274697471","SA","SAU","SAUDI ARABIA"
"3274697472","3274697727","CZ","CZE","CZECH REPUBLIC"
"3274697728","3274697983","ES","ESP","SPAIN"
"3274697984","3274698239","GB","GBR","UNITED KINGDOM"
"3274698240","3274698495","SE","SWE","SWEDEN"
"3274698496","3274698751","PL","POL","POLAND"
"3274698752","3274699007","GB","GBR","UNITED KINGDOM"
"3274699008","3274699263","FR","FRA","FRANCE"
"3274699264","3274699519","RO","ROM","ROMANIA"
"3274699520","3274700031","GB","GBR","UNITED KINGDOM"
"3274700032","3274700287","CH","CHE","SWITZERLAND"
"3274700288","3274700543","PL","POL","POLAND"
"3274700544","3274700799","DK","DNK","DENMARK"
"3274700800","3274701055","UA","UKR","UKRAINE"
"3274701056","3274701311","DE","DEU","GERMANY"
"3274701312","3274701567","TJ","TJK","TAJIKISTAN"
"3274701568","3274702079","IT","ITA","ITALY"
"3274702080","3274702335","UA","UKR","UKRAINE"
"3274702336","3274702591","SE","SWE","SWEDEN"
"3274702592","3274702847","KZ","KAZ","KAZAKHSTAN"
"3274702848","3274801151","CH","CHE","SWITZERLAND"
"3274801152","3274802175","UA","UKR","UKRAINE"
"3274802176","3274803199","FR","FRA","FRANCE"
"3274803200","3274804223","DE","DEU","GERMANY"
"3274804224","3274805247","FR","FRA","FRANCE"
"3274805248","3274806271","GB","GBR","UNITED KINGDOM"
"3274806272","3274807295","UA","UKR","UKRAINE"
"3274807296","3274809343","DE","DEU","GERMANY"
"3274809344","3274810367","SE","SWE","SWEDEN"
"3274810368","3274811391","UA","UKR","UKRAINE"
"3274811392","3274812415","RU","RUS","RUSSIAN FEDERATION"
"3274812416","3274813439","DE","DEU","GERMANY"
"3274813440","3274814463","ES","ESP","SPAIN"
"3274814464","3274815487","GB","GBR","UNITED KINGDOM"
"3274815488","3274816511","RU","RUS","RUSSIAN FEDERATION"
"3274816512","3274817535","SK","SVK","SLOVAKIA"
"3274817536","3274819583","RU","RUS","RUSSIAN FEDERATION"
"3274819584","3274821631","UA","UKR","UKRAINE"
"3274821632","3274823679","KZ","KAZ","KAZAKHSTAN"
"3274823680","3274825727","TR","TUR","TURKEY"
"3274825728","3274827775","DE","DEU","GERMANY"
"3274827776","3274829823","RU","RUS","RUSSIAN FEDERATION"
"3274829824","3274831871","SE","SWE","SWEDEN"
"3274831872","3274833919","RO","ROM","ROMANIA"
"3274833920","3274842111","BY","BLR","BELARUS"
"3274842112","3274850303","DK","DNK","DENMARK"
"3274850304","3274866687","GB","GBR","UNITED KINGDOM"
"3274866688","3274883071","DE","DEU","GERMANY"
